Plate-IFU,extinction
8454-9102,0.25263453041489686
8455-12701,0.1878127851178472
8455-12702,0.38090487480972063
8455-12703,-0.8960207322448581
8455-12704,-1.420629320098274
8455-12705,0.22057201046175873
8455-1901,-0.5693840747341975
8455-1902,0.3886000346080224
8455-3701,0.3621483935003762
8455-3702,0.4031759343553346
8455-3703,6.049688931043251
8455-3704,0.18623648280181687
8455-6101,0.20674357608460742
8455-6102,0.16534755781688712
8455-6103,-0.32734743101633845
8455-6104,-1.0688993171212566
8455-9101,0.18709688154860138
8455-9102,0.14949749132338805
8456-12701,0.08414665469196311
8456-12702,0.11733345498033974
8456-12703,0.31700386730190694
8456-12704,0.12196891688777961
8456-12705,0.288913340971639
8456-1901,-0.04669407621119592
8456-1902,0.5691934591289393
8456-3701,0.2549176090803397
8456-3702,-0.7866013898674616
8456-3703,-0.020018062079351195
8456-3704,0.06495775474184622
8456-6101,0.0981203204072131
8456-6102,0.23190922081883755
8456-6103,-0.35773467988654556
8456-6104,-0.2114041453107983
8456-9101,0.16944537934412457
8456-9102,0.032283858366874904
8458-12701,0.5014842449688245
8458-12702,0.07267589725957942
8458-12703,0.38478339861651895
8458-12704,-0.03443958670091686
8458-12705,0.3058767872602297
8458-1901,0.3738401388839971
8458-1902,0.060970511009675855
8458-3701,0.2277495416142075
8458-3702,0.1919497555418234
8458-3703,-0.6397132931438695
8458-3704,0.0880093271405823
8458-6101,0.4303728201437805
8458-6102,0.11157319333112624
8458-6103,-1.2124041279696445
8458-6104,-0.28705068531617317
8458-9101,-0.5704214963090939
8458-9102,0.050666904423263937
8459-12701,-0.8959529319386723
8459-12702,0.019693834072801963
8459-12703,0.24882017402699153
8459-12704,0.07509725957650379
8459-12705,0.11596404301348742
8459-1901,0.5136636067089593
8459-1902,0.10541953122416936
8459-3701,0.05967491208394681
8459-3702,0.4266802232746895
8459-3703,0.34760184956372187
8459-3704,0.2734884536612044
8459-6101,0.1320108057938545
8459-6102,0.024821879490812607
8459-6103,-0.8004386933943527
8459-6104,0.31297398695936923
8459-9101,0.053541903172320014
8459-9102,0.08170986312088024
8461-12701,-0.8785415865956074
8461-12702,0.004434542316087849
8461-12703,0.17108968226824964
8461-12704,-0.017476360449186806
8461-12705,0.3319593043834243
8461-1901,0.11640392426570742
8461-1902,0.03252898767086386
8461-3701,-0.7176235185082971
8461-3702,-0.12058986470686586
8461-3703,-1.208983315239021
8461-3704,0.4160655931872545
8461-6101,0.20162084563663624
8461-6102,0.23131752510084982
8461-6103,0.2074145051639832
8461-6104,-0.4954597516211557
8461-9101,-0.6911572875377099
8461-9102,0.02542710410263151
8462-12701,0.08386675579455537
8462-12702,0.08629030695082847
8462-12703,0.16727157612648746
8462-12704,0.016708130528889087
8462-12705,0.24589849778155337
8462-1901,-0.7087238177921392
8462-1902,0.2880368172103655
8462-3701,-0.0621275701571909
8462-3702,-0.7747003070568355
8462-3703,0.08499718733429994
8462-3704,0.068585251828207
8462-6101,0.21983724682297587
8462-6102,-1.2440161820530937
8462-6103,-0.11720899039520066
8462-6104,0.13021188817931867
8462-9101,0.3096001915814739
8462-9102,0.3216935911403448
8464-12701,0.2243307142644729
8464-12702,0.3769395938708664
8464-12703,0.1382806472429812
8464-12704,0.23462958225189604
8464-12705,0.053456764695749726
8464-1901,-1.4360470956504967
8464-1902,0.23634748879469128
8464-3701,0.3014334066867603
8464-3702,0.5187479019914724
8464-3703,23.524026310250367
8464-3704,0.3826452829526098
8464-6101,0.528202722308442
8464-6102,0.14684892069313527
8464-6103,0.22213141242890594
8464-6104,0.25275830922445486
8464-9101,0.09807420347184477
8464-9102,0.22866944183214302
8465-12701,0.2613615737460454
8465-12702,0.05982230272970824
8465-12703,0.42301249170015376
8465-12704,0.26510991707700104
8465-12705,0.38135906276817877
8465-1901,-0.23425777908194448
8465-1902,0.04137409992823208
8465-3701,0.2843554976154659
8465-3702,0.17117089521897108
8465-3703,0.44199063982700065
8465-3704,-0.3131606532494639
8465-6101,-2.7879681054130363
8465-6102,0.09399854113408705
8465-6103,0.061052483111714344
8465-6104,-0.40649314147412297
8465-9101,0.4042538952677227
8465-9102,0.46939443514996315
8466-12701,0.18976174840947335
8466-12702,0.2152298206227393
8466-12703,0.12557948489147175
8466-12704,0.198815943230369
8466-12705,0.162286484551398
8466-1901,0.2920232777763239
8466-1902,0.4834236992228584
8466-3701,0.049020427676260955
8466-3702,0.14272930125484884
8466-3703,-1.5405142591791743
8466-3704,0.9263209738548555
8466-6101,0.48025943168895535
8466-6102,-0.45800921718452914
8466-6103,-0.06888340354763693
8466-6104,-0.3071951141247895
8466-9101,0.11494087379240588
8466-9102,0.06734892686729135
8479-3703,-0.9574151284142794
8480-3701,-1.4413622123257808
8481-12701,0.37286785737881223
8481-12702,0.4513885644440388
8481-12703,0.24065886828686128
8481-12704,0.23588651062157454
8481-12705,0.3441498241264719
8481-1901,-1.7342214588802538
8481-1902,0.3439935692443956
8481-3701,0.4613259098782343
8481-3702,-0.12965630606299158
8481-3703,10.692112527398617
8481-3704,0.30338323398615086
8481-6101,-0.1340159186966188
8481-6102,-0.09449572171500199
8481-6103,0.47347771011598866
8481-6104,-1.1423519005242566
8481-9101,0.7507513071746653
8481-9102,0.024038219455638433
8482-12701,0.31621692172986815
8482-12702,-0.24314805412991186
8482-12703,0.19395959669224952
8482-12704,0.28486798187948464
8482-12705,0.36391240724880697
8482-1901,-0.2552048141528203
8482-1902,0.45711510583906756
8482-3701,-0.4039530727003147
8482-3702,0.35078437930227435
8482-3703,0.31669538573196226
8482-3704,0.37231903662481447
8482-6101,-0.8411537399852839
8482-6102,-0.5597467214294432
8482-6103,-0.9289384070113504
8482-6104,-0.34510496085187703
8482-9101,0.2460587279925027
8482-9102,0.09445012864567508
8483-12701,0.10951886874636349
8483-12702,-0.09013684838037289
8483-12703,0.05440959337451828
8483-12704,0.04860883646474287
8483-12705,0.005233776006775401
8483-1901,0.014795955518278168
8483-1902,-0.5574884530663528
8483-3701,0.1194109329980433
8483-3702,-0.05028056832766434
8483-3703,-0.12337513905397389
8483-3704,0.309082398296368
8483-6101,0.3996795847968312
8483-6102,-0.48512460785683525
8483-6103,0.09057919784929097
8483-6104,-0.41959072975212247
8483-9101,-0.39763004411504266
8483-9102,0.1598020773966066
8484-12701,-0.4418649271239
8484-12702,0.13623590258329177
8484-12703,0.40491377947802404
8484-12704,0.3689291219392959
8484-12705,0.06903075191942368
8484-1901,0.058226747813538794
8484-1902,0.21300161576502522
8484-3701,0.19382581618554928
8484-3702,0.40366475011183955
8484-3703,0.17384536767822492
8484-3704,0.6657318097736005
8484-6101,0.34657532934990715
8484-6102,0.5839503698866234
8484-6103,0.15067047402607908
8484-6104,0.056148735304250706
8484-9101,-0.5725384132454789
8484-9102,-1.081218515100648
8485-12701,999.0
8485-12702,-0.09776029118390173
8485-12703,-0.36471608416855383
8485-12704,0.08264103154018146
8485-12705,0.1400543633847538
8485-1901,0.35548990905633593
8485-1902,-1.2042125371114838
8485-3701,0.1493738146512569
8485-3702,0.21097855232126572
8485-3703,-0.9177087256138591
8485-3704,0.3177822514310804
8485-6101,0.18866215972524367
8485-6102,0.14342276735722095
8485-6103,0.6387370596947158
8485-6104,-1.1001446014355092
8485-9101,-0.6582556606692674
8485-9102,0.2958855835859391
8486-12701,0.21573949489351518
8486-12702,-0.03828573201781388
8486-12703,0.14550319642213003
8486-12704,-0.03571060036859705
8486-12705,0.4614198020655219
8486-1901,0.23789882839745546
8486-1902,-0.6120489208432629
8486-3701,-1.3528737601621854
8486-3702,-0.7161155160110574
8486-3703,-1.1041239824006988
8486-3704,0.26454671237575533
8486-6101,0.3966506612252467
8486-6102,0.16325556611508596
8486-6103,-1.0365015228390537
8486-6104,0.4278073535801465
8486-9101,0.21467477091959708
8486-9102,0.24778009941697268
8487-12701,-0.0310810115899412
8487-12702,-0.5752329302823112
8487-12703,0.1724187838254132
8487-12704,0.11782849861380795
8487-12705,0.11529517587711974
8487-1901,-1.0937616649966178
8487-1902,0.1563996242433338
8487-3701,-1.4594847189521736
8487-3702,-0.19633829378450826
8487-3703,0.08427168490337261
8487-3704,0.21031580933459162
8487-6101,-0.3184062054856303
8487-6102,0.12363168062880048
8487-6103,-0.008464844558001153
8487-6104,-0.03467262334452782
8487-9101,-0.19647932921140301
8487-9102,-0.30141471570841355
8488-12701,-0.17105622160860737
8488-12702,0.31359529484408755
8488-12703,-1.1309043817482738
8488-12704,0.06608857663133531
8488-12705,0.5082114542553364
8488-1901,-1.0675016468338554
8488-1902,0.37407002710471626
8488-3701,0.16377188961747416
8488-3702,0.0986726078593287
8488-3703,-1.7709042521889828
8488-3704,0.06602511426241056
8488-6101,0.2184142697789356
8488-6102,-2.55486755068888
8488-6103,-0.7574259594942527
8488-6104,0.08916721117807623
8488-9101,0.1115343474296579
8488-9102,0.09883281467297092
8546-12701,0.0814472461670788
8546-12703,0.10872964038278017
8546-12704,0.29894842976198693
8546-12705,0.2395458146504043
8546-1901,-0.7422612837977629
8546-1902,0.47158155509000754
8546-3701,-6.112598118567716
8546-3702,-1.015638932951762
8546-3703,-0.29340947549879254
8546-3704,0.4238134933994969
8546-6101,0.1747771135095391
8546-6102,0.3034180859831803
8546-6103,0.25311582019166345
8546-6104,-0.3796228927963839
8546-9101,0.1987153395854985
8546-9102,0.09488619952456184
8547-12701,0.5858312424586564
8547-12702,0.23431703607211637
8547-12703,0.047965681750318644
8547-12704,0.3936531549207451
8547-12705,0.11715292265388914
8547-1901,0.3187007493143094
8547-1902,-0.7404412631077426
8547-3701,-0.8227506335545969
8547-3702,0.204474370542888
8547-3703,18.300805399495054
8547-3704,0.22702584231759645
8547-6101,-0.074869455531113
8547-6102,0.36003123214402977
8547-6103,0.2208527396866412
8547-6104,0.3761138677681425
8547-9101,-0.2674764492236009
8547-9102,0.5236425209041505
8548-12701,0.5877237769901836
8548-12702,0.10990371542567702
8548-12703,0.051815459927849306
8548-12704,0.47403724453830354
8548-12705,-0.22559883488400412
8548-1901,999.0
8548-1902,0.17425992811274818
8548-3701,0.0745430749955065
8548-3702,0.1110979960667994
8548-3703,-0.579001047568807
8548-3704,0.22406403465511857
8548-6101,0.058207730255393844
8548-6102,0.2894062449289765
8548-6103,0.13164780332913903
8548-6104,0.5549668875908452
8548-9101,-1.0680818494759245
8548-9102,0.04124650711757083
8549-12702,0.23768748536741097
8549-12703,0.09172257416757248
8549-12704,0.38121847685077126
8549-12705,0.48460105724729763
8549-1901,0.11028174404243106
8549-1902,0.2956425407508425
8549-3701,0.04284336520868001
8549-3702,0.133944146934142
8549-3703,0.057720100825395776
8549-3704,-0.011398940883187634
8549-6101,-0.7856248703478187
8549-6102,0.3998076226528071
8549-6103,0.11341538422617618
8549-6104,0.22539728262761644
8549-9101,0.31086983707825655
8549-9102,0.2101633242999207
8550-12701,0.25733729889903395
8550-12702,0.4236292630948387
8550-12703,0.40272364850081116
8550-12704,0.20241214972520907
8550-12705,0.46180912021273557
8550-1901,-0.15632162475876588
8550-1902,-0.42144645004637876
8550-3701,0.4832817240606906
8550-3702,-0.44827595580250196
8550-3703,0.3946268467609582
8550-3704,0.36919289143248973
8550-6101,-1.3356268207006297
8550-6102,0.24184459062635497
8550-6103,0.3130521134807338
8550-6104,0.07621266413563396
8550-9101,0.3757807094887158
8550-9102,0.3990711194962675
8551-12701,0.3267662273161714
8551-12702,0.2831790954401265
8551-12703,0.2207263478984787
8551-12704,0.42987982785550316
8551-12705,0.2628344429151911
8551-1901,0.2630408888886359
8551-1902,0.17019375544667337
8551-3701,0.4142895612587688
8551-3702,-0.535917781349861
8551-3703,-0.14719387348265386
8551-3704,0.4674185384694492
8551-6102,-1.609991544085866
8551-6103,-0.701750102936481
8551-6104,0.4351262491836527
8551-9101,-0.125898533287875
8551-9102,0.11810806704987072
8552-12701,0.3780368208518911
8552-12702,0.14166898758236343
8552-12703,0.2275906723369569
8552-12704,0.1956612692900261
8552-12705,0.10830821458464572
8552-1901,-0.03057746566903053
8552-1902,0.01900180588051732
8552-3701,0.01378887300110423
8552-3702,0.07921856390607834
8552-3703,2.888508222664503
8552-3704,0.14913901227355128
8552-6102,0.22128704136865465
8552-6103,-0.11911540084312033
8552-6104,0.21185327980224578
8552-9101,0.20951780922969732
8552-9102,0.11676515044405796
8553-12701,0.13745809569459705
8553-12703,0.06163566763815532
8553-12704,0.08051377428276352
8553-1901,0.4815299882010593
8553-1902,-0.3754156506620308
8553-3701,-0.5275813592907638
8553-3702,-0.1323607208183783
8553-3703,0.2719641813349588
8553-3704,0.27881421244184973
8553-6101,-0.898155994351043
8553-6102,-0.43707705942086145
8553-6103,-0.8694228194175739
8553-6104,-0.30407341573475527
8553-9101,0.2882487266060135
8553-9102,0.265853297079619
8554-12701,0.2428710385402129
8554-12702,0.1818652103496581
8554-12703,0.11439862619560327
8554-12705,0.43062525497222376
8554-1901,-0.6062787635704632
8554-1902,0.06316432284549738
8554-3701,0.3951504907970208
8554-3702,-0.7966577954025366
8554-3703,-0.05600509108689591
8554-3704,0.4484364283057418
8554-6101,0.17083208631182872
8554-6102,-0.7204203602892153
8554-6103,-0.5831611522764444
8554-6104,0.4291342160641165
8554-9101,0.17624137560108344
8554-9102,-4.997174985629053
8555-12702,0.48567596146796244
8555-12703,0.4289323778011103
8555-12704,-1.3454905174894434
8555-12705,0.28694053751692045
8555-1901,0.40694711292725916
8555-1902,0.17573530967284554
8555-3701,0.2279250414194078
8555-3702,-0.6393685812657998
8555-3703,-0.04431336730198972
8555-3704,-1.0984347632397153
8555-6101,0.004022592788721612
8555-6102,-0.03090941316121523
8555-6103,-1.1483392645353765
8555-6104,-0.4164545323056539
8555-9101,-0.9351451894933487
8555-9102,0.22408469340145146
8561-12701,0.28442211623289426
8561-12702,0.09247196606068253
8561-12703,0.10746858691027132
8561-12704,0.2884471559983662
8561-12705,0.4282412010652208
8561-1901,0.09562289332927038
8561-1902,-0.9535139102402919
8561-3701,0.3316663878202841
8561-3702,-0.8857692849241668
8561-3703,0.34249232647137884
8561-6101,0.028617731922991836
8561-6102,0.4055722728881747
8561-6103,0.321182396082572
8561-6104,0.4737090372903876
8561-9101,0.38754515603294515
8561-9102,0.2351348599670866
8562-12701,-0.7631922689584426
8562-12702,0.24476465297673494
8562-12703,-0.010723286141300546
8562-12704,0.17716591832232959
8562-12705,0.3613650827568238
8562-1901,0.33474151216208886
8562-1902,-0.11755320326982055
8562-3701,-0.6829813707091077
8562-3702,0.31855282226994164
8562-3703,0.17700735814692764
8562-3704,-0.007200562698055194
8562-6101,0.33228129610292617
8562-6102,0.34969914491395787
8562-6103,0.33973126287981636
8562-6104,-1.5292017722398243
8562-9101,-4.192793781789003
8562-9102,0.36767373540325704
8563-12701,0.3360139181020459
8563-12702,0.14539768388218505
8563-12703,0.15744846610069288
8563-12704,0.0786549787372716
8563-12705,0.3226775598127385
8563-1901,0.31307038273834664
8563-1902,0.21188434637714212
8563-3701,0.1562803042048334
8563-3702,0.4788343459501927
8563-3703,-0.12927676685096515
8563-3704,0.08263122885534165
8563-6101,0.29091148362228186
8563-6102,0.11289439872897107
8563-6103,0.0896299810319013
8563-6104,0.43059141451612143
8563-9101,-1.4026353101806768
8563-9102,0.13753628848256835
8564-12701,0.28722767642888863
8564-12702,0.29896170517254367
8564-12703,0.38742491148363317
8564-12704,0.15625228278795636
8564-12705,0.4265088334581113
8564-1901,0.08348862006741825
8564-1902,0.08060067473288562
8564-3701,0.2123467939848828
8564-3702,0.1956496168211298
8564-3703,-1.1021541262336223
8564-6101,-1.391558801008691
8564-6102,0.12996798159867393
8564-6103,0.16361337311192564
8564-6104,0.09442286857289213
8564-9101,0.12292007822757642
8564-9102,0.20039104929827206
8565-12701,-0.10425434863218658
8565-12702,0.05580368523647136
8565-12703,0.1704334194431572
8565-12704,-0.12897416931814917
8565-12705,0.3024923326661507
8565-1901,-1.490834561649813
8565-1902,0.2374485313254005
8565-3701,0.4748368679387309
8565-3702,-0.6564949443689075
8565-3704,0.14996153735783993
8565-6101,0.09156216727235328
8565-6102,0.13234950628763545
8565-6103,0.13766777067129982
8565-9101,0.09760734375154156
8565-9102,0.3928153373874912
8566-12701,-0.7858648821080362
8566-12702,0.17516815813893438
8566-12703,-0.024800257961943264
8566-12704,0.2979332714586657
8566-1902,0.019925519196187663
8566-3701,0.22234135478837805
8566-3702,0.01673203599833439
8566-3703,5.189669398867112
8566-3704,0.12448131350038731
8566-6101,-0.7628582521584357
8566-6102,-0.13190452631907149
8566-6104,-1.3019146608017083
8566-9101,0.19319838805046313
8566-9102,0.2981361995369435
8567-12702,-0.8748983972026964
8567-12703,0.1239775439515759
8567-12704,0.2702286896614923
8567-12705,-0.39902179761431006
8567-1901,0.39175779628144924
8567-1902,0.32388359568133906
8567-3701,0.4435021663863202
8567-3702,0.31059900389677236
8567-3703,0.42195348928118825
8567-3704,0.23941933389583026
8567-6103,0.34806342252361383
8567-6104,-0.31367264382628984
8567-9101,0.005950972826186219
8567-9102,0.27395585318000837
8568-12701,-0.18339556286620215
8568-12702,0.14119176129200908
8568-12703,0.1700584351220849
8568-12704,999.0
8568-12705,0.24909884906420726
8568-1901,0.17484260029136617
8568-1902,-0.5876189898366692
8568-3701,-0.11306364693296449
8568-3702,-0.9606933923148232
8568-3703,0.2014027892250113
8568-3704,0.3419712386020616
8568-6101,0.5075977220989099
8568-6102,-0.2719619877751186
8568-6104,0.3287686899121812
8568-9101,0.5920715204947028
8568-9102,-0.9641623107213833
8588-12701,0.09571686604246984
8588-12702,0.11701533098525983
8588-12703,0.2657178481300569
8588-12704,0.3720632162746498
8588-12705,0.43087921726375555
8588-1901,0.44761545491245236
8588-1902,0.9764930299973611
8588-3701,0.2498511034760212
8588-3702,0.39439096616481073
8588-3703,0.22445021295305317
8588-3704,0.3323303696381202
8588-6101,0.2935926457827069
8588-6102,-0.258017341239253
8588-6103,0.152689251738652
8588-6104,0.4167348184504594
8588-9101,0.3766268492319556
8588-9102,0.22997178855269013
8589-12701,0.09283601212223673
8589-12702,0.4168507000522224
8589-12703,0.3293363941166767
8589-12704,0.1932521135167516
8589-12705,0.28269391904949104
8589-1901,-0.30291042922040756
8589-1902,0.21567618845549397
8589-3701,-0.12203188536873036
8589-3702,-0.1373710307515999
8589-3703,-0.13763539384082515
8589-3704,0.07439176765701105
8589-6101,-0.06700494771780749
8589-6102,-1.1415592937685335
8589-6103,-0.0547765156607503
8589-6104,-0.40832850212230964
8589-9101,0.4031036999615054
8589-9102,0.35277787687821405
8591-12701,0.10097124154775906
8591-12702,0.12449900431592412
8591-12703,0.09222721250933588
8591-12704,0.3076583026963541
8591-12705,0.2397806452325338
8591-1901,-0.5398674013641408
8591-1902,-1.4740569891838367
8591-3701,-0.14028943284997653
8591-3702,-0.48197959428658554
8591-3703,0.10306812892740946
8591-3704,-1.528591761589161
8591-6101,0.3346119378798623
8591-6102,-0.17089209355854454
8591-6103,0.014859176454933377
8591-6104,0.27757729546634036
8591-9101,0.4227094030054087
8591-9102,0.07911755861278914
8592-12701,0.053719122577902935
8592-12702,0.08551763524280648
8592-12703,-0.722518328376486
8592-12704,0.34643046427495494
8592-12705,-1.3722990023689892
8592-1901,-0.7292633391933404
8592-1902,0.1748041842532595
8592-3701,0.015643904035705352
8592-3702,0.35005054476747377
8592-3703,0.37249201101990065
8592-3704,0.17865110760583588
8592-6101,0.47860599206274657
8592-6102,0.31029683530771845
8592-6103,-6.9238459986981
8592-6104,0.2958934058145332
8592-9101,0.2729939187027409
8592-9102,-1.5321881420950834
8593-12701,0.3456102137808767
8593-12702,0.10234278194825716
8593-12703,0.2709162303391798
8593-12704,0.2754704650079682
8593-12705,-0.14469129528657082
8593-1901,0.17351200704324654
8593-1902,0.015970114844620867
8593-3701,-0.1144664984338406
8593-3702,0.14820541444624652
8593-3703,0.40150563509503895
8593-3704,-1.2740808860596016
8593-6101,-0.10534897497529283
8593-6102,-0.6655835467767088
8593-6103,0.07908543595263115
8593-6104,0.3185980773521602
8593-9101,-0.39281484551643425
8593-9102,0.022536583978462373
8595-12701,-0.8823840579892944
8595-12702,0.171567068276803
8595-12703,0.050729783522189216
8595-12704,-0.153776847819032
8595-12705,0.298729310574341
8595-1901,-0.8909643029271213
8595-1902,0.24632015660574266
8595-3701,-0.9134071302140416
8595-3702,0.2784806717552904
8595-3703,0.6983402461397934
8595-3704,0.31048075768769196
8595-6101,0.09856678467468417
8595-6102,0.09924864309213804
8595-6103,0.35219910468751936
8595-6104,0.2532184619361624
8595-9101,-1.2907081437304098
8595-9102,0.016915474595826287
8596-12701,-0.20386417468263227
8596-12702,0.32972988037716505
8596-12703,0.08814368650804874
8596-12704,0.169006337823238
8596-12705,0.04453159590798851
8596-1901,-0.8774153111926638
8596-1902,0.4801736258287621
8596-3701,0.30142249756900824
8596-3702,0.18663820237906179
8596-3703,-0.8337662526421421
8596-3704,0.677275297742238
8596-6101,0.22356785605517715
8596-6102,0.3553973132623504
8596-6103,0.07840564003524338
8596-6104,0.6360032307915768
8596-9101,0.18908321152551033
8596-9102,-0.8111734826818292
8597-12701,0.20766253607237853
8597-12702,0.3260208761131668
8597-12703,0.20207245837336882
8597-12704,-2.8902211283941917
8597-12705,0.2203203386542106
8597-1901,0.4282328072392411
8597-1902,-0.5557695761780804
8597-3701,-0.9438051668642203
8597-3702,0.3728596661732846
8597-3703,0.3717422505282809
8597-3704,-0.2939583316355019
8597-6101,3.337341831276855
8597-6102,0.15148731579486382
8597-6103,0.43946542451719783
8597-6104,0.17079048071765987
8597-9101,-0.10045882306666191
8597-9102,-1.5428265131973609
8598-12701,0.04461361520236217
8598-12702,0.19991841116179887
8598-12703,-0.704923286829127
8598-12704,0.0752473130705407
8598-12705,0.27321072726018564
8598-1901,0.20829505022404324
8598-1902,1.088515091409165
8598-3701,-0.08567508031827481
8598-3702,0.11552746209575032
8598-3703,0.18647274821995105
8598-3704,-1.4273904578728724
8598-6101,-0.3418602568900377
8598-6102,2.746324589596775
8598-6103,0.2314550693427671
8598-6104,0.24935077103424677
8598-9101,0.12097254675995092
8598-9102,0.41072811516939867
8600-12701,0.11755548171864896
8600-12702,0.3069167221517069
8600-12703,-0.008193200656772958
8600-12704,0.15518673049805914
8600-12705,0.13950126988725833
8600-1901,0.4776530633730829
8600-1902,0.2782315658698302
8600-3701,0.1537228724770395
8600-3702,0.20876653414379545
8600-3703,-1.4621632107070572
8600-3704,0.5038502899055557
8600-6101,-0.7807011970840106
8600-6102,0.4482740457789222
8600-6103,0.2806742805669168
8600-6104,0.28089160364677634
8600-9101,-1.5873174157683125
8601-12701,-0.015226158825424004
8601-12702,0.2009112035544966
8601-12703,0.5486167112850022
8601-12704,-0.7444331346509583
8601-12705,0.9761816842332415
8601-1901,-0.7792516767914999
8601-1902,-0.12671347894907176
8601-3701,-0.8312688384196463
8601-3702,-0.22781997045694616
8601-3704,0.3431356567820677
8601-6101,-0.396221155618611
8601-6102,-0.671824505661038
8601-6103,0.46458866853441255
8601-6104,0.004866812545868212
8601-9101,0.4507144444060325
8601-9102,-0.618486211524209
8602-12701,0.2901967405076939
8602-12702,0.08707286645780708
8602-12703,-0.7077021346167922
8602-12704,0.027302311523851288
8602-12705,0.17814678311403181
8602-1901,0.047891953269119034
8602-1902,-0.5510177622439038
8602-3701,0.3450629432895002
8602-3702,-0.2779801617881265
8602-3703,-1.3456561972738135
8602-3704,-0.6334282495355263
8602-6101,0.19763789921217728
8602-6102,0.1987533227277179
8602-6103,0.36189114835580516
8602-6104,0.473290671601576
8602-9101,0.19008636680751023
8602-9102,-0.4446302875671846
8603-12701,-0.16372103102367602
8603-12702,-0.27116076881534085
8603-12703,-0.06454356922146258
8603-12704,-19.84327183406861
8603-12705,-0.15751696837162582
8603-1901,-0.8372518615579717
8603-1902,-0.4368629950863757
8603-3701,-0.32434358026584514
8603-3702,-0.1961765275592971
8603-3703,-0.16693528865941676
8603-3704,0.33035663141515126
8603-6102,999.0
8603-6103,0.4374340988853818
8603-6104,0.2365288274252186
8603-9101,-0.28471493519849583
8603-9102,0.2936718601452281
8604-12701,0.18525016396967284
8604-12702,0.4759525985714268
8604-12703,1.6455394033333852
8604-12704,0.3885174699244426
8604-12705,-0.10728209425059859
8604-1901,-0.21483714779315238
8604-1902,-0.41822912657544625
8604-3701,-1.324452683145133
8604-3702,0.42466307187905566
8604-3703,-0.07823844902036732
8604-3704,-1.2273302414071354
8604-6101,0.23093479300346093
8604-6102,-0.3032484662551881
8604-6103,0.18434307753690632
8604-6104,-0.6273289677641115
8604-9101,-1.1073059796108113
8604-9102,0.32294256874301186
8606-12701,0.3307557247360686
8606-12702,-1.2735712646254564
8606-12703,-1.2135311861510718
8606-12704,-0.6089183037247741
8606-12705,0.38972439259425234
8606-1901,0.11138764504815828
8606-1902,0.07471468991365575
8606-3701,0.3235631001947809
8606-3702,-0.05211199957079924
8606-3703,0.2598313597991525
8606-3704,-0.4505125241200134
8606-6101,0.3691783219829105
8606-6102,-1.4560146318797718
8606-6103,0.295696631223733
8606-6104,-0.38536035558356974
8606-9101,1.8235610939841473
8606-9102,0.29626954341575157
8609-12701,0.24581469623196514
8609-12702,0.2790575901155776
8609-12703,0.3108705639372698
8609-12704,0.2446582829925328
8609-12705,0.6371634990585013
8609-1901,-0.1576472843165143
8609-1902,0.7643083478833878
8609-3701,-0.9554228389511116
8609-3702,-0.6959592362683665
8609-3703,-0.3114259590493881
8609-6101,0.33951108109122413
8609-6102,-1.1810782003369449
8609-6103,0.26689933667605586
8609-6104,0.25649117744492445
8609-9101,0.4022483183443874
8610-12701,0.2639462949242107
8610-12702,0.38781118219825944
8610-12703,0.6603450988849691
8610-12704,0.04428564378575768
8610-12705,-0.40994540228370746
8610-1901,0.09750694440765996
8610-1902,-0.27373077778658045
8610-3701,0.22639082747416928
8610-3702,0.4212040060117211
8610-3703,0.18402766766974205
8610-3704,0.24226962644459105
8610-6101,0.26474369017112903
8610-6102,0.09966111315444014
8610-6103,0.14490513501508678
8610-6104,-0.5384007930642222
8610-9101,-0.45795952076421786
8610-9102,-0.9256736423083898
8611-12701,0.10985641190793954
8611-12702,0.26899732866030807
8611-12703,0.37859825731603236
8611-12704,0.3482308970555945
8611-12705,0.08635313120381867
8611-1901,-1.0599723714338516
8611-1902,0.09596927427924333
8611-3701,0.31004999881333967
8611-3702,0.42480611442778243
8611-3703,-0.24972600314991183
8611-3704,0.21587132151854108
8611-6101,-0.007557845007028106
8611-6102,0.22844851945612707
8611-6103,0.331989311831554
8611-9101,0.24471264915182453
8611-9102,0.3671031617616376
8612-12701,0.10509758157430817
8612-12702,0.3292731798938914
8612-12703,0.5719638375064228
8612-12704,0.3090506797995772
8612-12705,0.3305484776698273
8612-1901,-1.4673745020234545
8612-1902,0.1333403514634961
8612-3701,0.12796472300484985
8612-3702,-0.4211647148028383
8612-3703,-0.8563527734284326
8612-3704,1.7111514522567899
8612-6101,0.004897811423677984
8612-6102,0.09579896204885546
8612-6103,-0.6785452467128827
8612-6104,0.3806036819184744
8612-9101,0.2519410645347274
8612-9102,0.01943625798218236
8613-12701,0.34697222174327136
8613-12702,999.0
8613-12704,-0.5787269151121008
8613-1901,0.06558520643695097
8613-1902,0.1968652573944132
8613-3701,0.041871093690584706
8613-3702,0.057451165679526045
8613-3703,0.01712796951416955
8613-3704,-1.4798665632281591
8613-6101,0.35499472931335674
8613-6103,0.12884681401019926
8613-6104,-0.04303800455997635
8613-9101,0.26787389674387213
8613-9102,0.18130877571444234
8614-12701,0.2150453565215191
8614-12702,0.10948534479050302
8614-12703,0.4832499805816056
8614-12704,0.43125194677349205
8614-12705,-0.984248924317038
8614-1901,0.066511570140774
8614-1902,0.2337962543131424
8614-3701,0.21053698155326658
8614-3702,-0.7940483682656863
